Date,US_Open,US_Close_prev,US_High_prev,US_Low_prev,US_range_prev,HK_Close,HK_Open_prev,HK_High_prev,HK_Low_prev,HK_range_prev,VIX,SP500,HSI,US_Volume_prev,HK_Volume_prev,Treasury_Yield,US_MA20,HK_MA20,RSI_US,US_HK_Ratio
2019-12-20 00:00:00+00:00,211.35000610351562,210.1300048828125,211.3699951171875,209.22999572753906,2.1399993896484375,212.30769230769232,209.23076923076923,210.66666040665064,207.79487805488782,2.8717823517628176,12.5,3205.3701171875,27800.490234375,12167300.0,7525360.0,1.9079999923706055,210.1010009765625,216.36923061273038,80.7864543854026,0.9897427766219429
2019-12-23 00:00:00+00:00,213.25,212.25,213.97999572753906,210.4199981689453,3.55999755859375,213.74358348357373,210.25641025641025,213.74358348357373,210.05128518129007,3.6922983022836604,12.510000228881836,3221.219970703125,27871.349609375,26670000.0,16804751.0,1.9170000553131104,210.1010009765625,216.36923061273038,80.7864543854026,0.9930122651673026
2019-12-24 00:00:00+00:00,215.00999450683594,214.8300018310547,215.0500030517578,212.91000366210938,2.1399993896484375,215.79486553485577,214.35897435897436,215.5897404597356,213.12820825821314,2.461532201522459,12.609999656677246,3224.010009765625,27906.41015625,12535000.0,9892858.0,1.934999942779541,210.1010009765625,216.36923061273038,80.7864543854026,0.9955287921174137
2019-12-26 00:00:00+00:00,214.64999389648438,214.25999450683594,215.42999267578125,213.35000610351562,2.079986572265625,215.79486553485577,214.35897435897436,215.5897404597356,213.12820825821314,2.461532201522459,12.670000076293945,3223.3798828125,27906.41015625,5523000.0,9892858.0,1.909999966621399,210.1010009765625,216.36923061273038,80.7864543854026,0.9955287921174137
2019-12-27 00:00:00+00:00,217.99000549316406,216.3800048828125,216.99000549316406,214.3300018310547,2.660003662109375,218.25641338641827,215.1794903094952,216.4102564102564,214.35897435897436,2.051282051282044,12.649999618530273,3239.909912109375,27864.2109375,6907100.0,7770434.0,1.9049999713897705,210.1010009765625,216.36923061273038,82.62044374826097,0.9914027337181445
2019-12-30 00:00:00+00:00,215.77999877929688,215.47000122070312,218.11000061035156,215.1699981689453,2.94000244140625,216.00000626001602,216.4102564102564,219.07692933693912,216.20513133513623,2.871798001802887,13.430000305175781,3240.02001953125,28225.419921875,11674200.0,10774808.0,1.8739999532699585,210.1010009765625,216.36923061273038,79.36850289039086,0.9975462730372568
2019-12-31 00:00:00+00:00,212.0,212.91000366210938,215.77999877929688,211.75999450683594,4.0200042724609375,212.5128173828125,216.4102564102564,217.43589743589743,215.79486553485577,1.6410319010416572,14.819999694824219,3221.2900390625,28319.390625,8732600.0,9970904.0,1.8949999809265137,210.1010009765625,216.36923061273038,81.44693595172997,1.0018689991699719
2020-01-02 00:00:00+00:00,216.60000610351562,212.10000610351562,213.63999938964844,210.72999572753906,2.910003662109375,215.3846153846154,213.12820825821314,213.53845840845352,211.48717635717148,2.051282051282044,13.779999732971191,3230.780029296875,28189.75,6773600.0,8813067.0,1.9190000295639038,210.1010009765625,216.36923061273038,76.93018563784571,0.9847500283377512
2020-01-03 00:00:00+00:00,216.35000610351562,219.77000427246094,219.97999572753906,216.5399932861328,3.44000244140625,217.43589743589743,213.33333333333334,216.4102564102564,213.33333333333334,3.076923076923066,12.470000267028809,3257.85009765625,28543.51953125,15873500.0,9516678.0,1.8819999694824219,210.1010009765625,216.36923061273038,80.12742994998816,1.0107346894606104
2020-01-06 00:00:00+00:00,214.88999938964844,217.0,218.2030029296875,216.00999450683594,2.1930084228515625,216.4102564102564,220.51282051282053,220.51282051282053,216.61538148537662,3.897439027443909,14.020000457763672,3234.85009765625,28451.5,8604500.0,11307103.0,1.7879999876022339,210.1010009765625,216.36923061273038,72.53062481779128,1.0027251184834123
2020-01-07 00:00:00+00:00,217.63999938964844,216.63999938964844,217.16000366210938,214.08999633789062,3.07000732421875,218.0512883112981,216.4102564102564,217.23077236077725,214.56409943409454,2.6666729266827076,13.850000381469727,3246.280029296875,28226.189453125,11885500.0,11303411.0,1.8109999895095825,210.1010009765625,216.36923061273038,71.18091049009392,0.9935277203240604
2020-01-08 00:00:00+00:00,216.60000610351562,217.6300048828125,218.94000244140625,216.69000244140625,2.25,216.20513133513623,217.23077236077725,219.4871794871795,217.02564728565704,2.461532201522459,13.789999961853027,3237.179931640625,28322.060546875,9388000.0,11676599.0,1.8270000219345093,210.88800125122071,216.36923061273038,70.02252704104737,1.0065903780307026
2020-01-09 00:00:00+00:00,221.5,218.0,220.64999389648438,216.32000732421875,4.329986572265625,221.12821138822116,215.3846153846154,217.02564728565704,213.12820825821314,3.897439027443909,13.449999809265137,3253.050048828125,28087.919921875,11959100.0,15095573.0,1.8739999532699585,211.8510009765625,216.36923061273038,69.04576447748472,0.9858534043730443
2020-01-10 00:00:00+00:00,223.89999389648438,221.77999877929688,223.0800018310547,220.82000732421875,2.2599945068359375,223.5897435897436,219.4871794871795,221.33333646334134,218.66666353665866,2.666672926682679,12.539999961853027,3274.699951171875,28561.0,13122500.0,12261435.0,1.8580000400543213,212.91750106811523,216.36923061273038,71.23285862803016,0.9919059578431856
2020-01-13 00:00:00+00:00,228.80999755859375,223.8300018310547,225.9600067138672,222.06100463867188,3.8990020751953125,228.51282364282852,222.15385241386218,224.6153846153846,221.94871168870193,2.666672926682679,12.5600004196167,3265.35009765625,28638.19921875,12296000.0,11860220.0,1.8250000476837158,213.87700119018555,216.36923061273038,73.09505766799963,0.9795074003413777
2020-01-14 00:00:00+00:00,230.0500030517578,230.47999572753906,231.13999938964844,227.0399932861328,4.100006103515625,229.33333959334936,225.43590056590546,230.3589806189904,225.23077549078525,5.128205128205138,12.319999694824219,3288.1298828125,28954.939453125,17544800.0,17692255.0,1.8480000495910645,215.1760009765625,216.36923061273038,76.6598220091517,1.00499995393702
2020-01-15 00:00:00+00:00,226.64999389648438,226.49000549316406,230.1750030517578,224.8800048828125,5.2949981689453125,226.46154159154648,230.76923076923077,233.2307629707532,228.51282364282852,4.717939327924682,12.390000343322754,3283.14990234375,28885.140625,17266900.0,16784465.0,1.8179999589920044,216.25500106811523,216.36923061273038,66.37640683010713,1.000125689781221
2020-01-16 00:00:00+00:00,226.3000030517578,225.05999755859375,227.82000732421875,224.38999938964844,3.4300079345703125,225.025634765625,225.84615071614584,227.28205754206732,223.7948686648638,3.487188877203522,12.420000076293945,3289.2900390625,28773.58984375,10743400.0,21735164.0,1.7879999876022339,217.15950088500978,216.36923061273038,64.81075296627708,1.0001527061261466
2020-01-17 00:00:00+00:00,225.89999389648438,223.94000244140625,226.3300018310547,222.72999572753906,3.600006103515625,226.05127579126602,225.025634765625,226.2564165164263,224.20513446514423,2.0512820512820724,12.319999694824219,3316.81005859375,28883.0390625,13700500.0,12993720.0,1.809000015258789,217.947501373291,216.36923061273038,60.65989760343146,0.9906602015738708
2020-01-21 00:00:00+00:00,222.4499969482422,227.42999267578125,228.0,225.35000610351562,2.649993896484375,221.33333646334134,226.66666666666669,228.51282364282852,225.84615071614584,2.666672926682679,12.100000381469727,3329.6201171875,28795.91015625,12956200.0,11229916.0,1.8359999656677246,218.8190010070801,216.36923061273038,65.7202922757751,1.027545133100407
2020-01-22 00:00:00+00:00,224.69000244140625,222.25999450683594,222.60000610351562,220.72999572753906,1.8700103759765625,223.99999373998398,223.5897435897436,224.6153846153846,220.10257036258014,4.512814252804475,12.850000381469727,3320.7900390625,27985.330078125,15831100.0,20241728.0,1.7690000534057617,219.42550048828124,216.36923061273038,61.50060978882801,0.9922321460635047
2020-01-23 00:00:00+00:00,217.92999267578125,222.3699951171875,225.5800018310547,222.0,3.5800018310546875,218.87178861177884,221.33333646334134,225.43590056590546,217.84614758613782,7.589752979767638,12.90999984741211,3321.75,28341.0390625,10059600.0,14632484.0,1.7690000534057617,219.93150024414064,216.36923061273038,62.85355909985707,1.0159829027194252
2020-01-24 00:00:00+00:00,218.49000549316406,219.1300048828125,220.1300048828125,216.77000427246094,3.3600006103515625,220.10257036258014,221.53846153846155,222.3589774889824,217.64102251101764,4.717954977964752,12.979999542236328,3325.5400390625,27909.119140625,18519900.0,16013394.0,1.7400000095367432,220.14650039672853,216.36923061273038,49.09909929260512,0.995581307941268
2020-01-27 00:00:00+00:00,201.22000122070312,213.75,219.8300018310547,211.3249969482422,8.5050048828125,220.10257036258014,221.53846153846155,222.3589774889824,217.64102251101764,4.717954977964752,14.5600004196167,3295.469970703125,27909.119140625,18143900.0,16013394.0,1.680999994277954,220.12100067138672,216.36923061273038,45.738260969087825,0.995581307941268
2020-01-28 00:00:00+00:00,209.74000549316406,205.47000122070312,208.02000427246094,199.5,8.520004272460938,220.10257036258014,221.53846153846155,222.3589774889824,217.64102251101764,4.717954977964752,18.229999542236328,3243.6298828125,27909.119140625,24574700.0,16013394.0,1.6050000190734863,219.57550048828125,216.36923061273038,37.871873147530536,0.995581307941268
2020-01-29 00:00:00+00:00,212.55999755859375,210.22999572753906,210.91000366210938,207.1699981689453,3.7400054931640625,212.7179424579327,218.87178861177884,220.9230706630609,217.23077236077725,3.6922983022836604,16.280000686645508,3276.239990234375,27949.640625,16196700.0,7583855.0,1.6410000324249268,219.31350021362306,216.36923061273038,42.573248829020265,0.9883040109280595
2020-01-30 00:00:00+00:00,207.8800048828125,212.02000427246094,213.97999572753906,209.52000427246094,4.459991455078125,206.974362104367,211.0769262069311,214.974365234375,210.8718011318109,4.102564102564088,16.389999389648438,3273.39990234375,27160.630859375,12871900.0,24946947.0,1.593999981880188,219.2690002441406,216.36923061273038,44.16471638560682,1.0243781022769847
2020-01-31 00:00:00+00:00,206.5,208.5800018310547,209.86000061035156,205.02999877929688,4.8300018310546875,205.53845527844553,212.5128173828125,212.5128173828125,204.92308005308493,7.589737329727569,15.489999771118164,3283.659912109375,26449.130859375,14376000.0,26416987.0,1.5579999685287476,219.09300003051757,216.36923061273038,37.03339637704034,1.014797944007552
2020-02-03 00:00:00+00:00,208.6699981689453,206.58999633789062,207.92999267578125,204.72799682617188,3.201995849609375,210.25641025641025,210.05128518129007,210.05128518129007,204.71795497796475,5.333330203325318,18.84000015258789,3225.52001953125,26312.630859375,18181400.0,18257747.0,1.5199999809265137,218.43399963378906,216.36923061273038,33.04483486496537,0.9825621777046017
2020-02-04 00:00:00+00:00,221.35000610351562,213.10000610351562,215.02000427246094,208.6699981689453,6.350006103515625,218.66666353665866,206.35897122896634,211.2820512820513,205.12820512820514,6.15384615384616,17.969999313354492,3248.919921875,26356.98046875,14118800.0,23784275.0,1.5199999809265137,218.23899993896484,216.36923061273038,32.85996975328614,0.9745427247889124
2020-02-05 00:00:00+00:00,226.52000427246094,222.8800048828125,224.3800048828125,220.49000549316406,3.8899993896484375,221.12821138822116,213.74358348357373,220.30769543770032,212.5128173828125,7.794878054887818,16.049999237060547,3297.590087890625,26675.98046875,16695100.0,25035681.0,1.6030000448226929,218.55100021362304,216.36923061273038,46.804743972995,1.0079220714697312
2020-02-06 00:00:00+00:00,223.1300048828125,220.22000122070312,226.6999969482422,217.5399932861328,9.160003662109375,222.97435271434296,221.12821138822116,224.20513446514423,219.4871794871795,4.717954977964723,15.149999618530273,3334.68994140625,26786.740234375,15766100.0,23975014.0,1.6490000486373901,218.68050003051758,216.36923061273038,45.80734906832035,0.9876472273151142
2020-02-07 00:00:00+00:00,217.4600067138672,220.89999389648438,223.64999389648438,219.77999877929688,3.8699951171875,220.9230706630609,220.7179455879407,224.82050969050482,219.2820544120593,5.538455278445525,14.960000038146973,3345.780029296875,27493.69921875,10790800.0,18777127.0,1.6440000534057617,218.82549972534179,216.36923061273038,47.346361199626415,0.9998955438809207
2020-02-10 00:00:00+00:00,213.5,216.52999877929688,217.83999633789062,214.8800048828125,2.959991455078125,218.0512883112981,220.51282051282053,221.74358661358173,219.69230456229968,2.051282051282044,15.470000267028809,3327.7099609375,27404.26953125,13790300.0,14223318.0,1.5779999494552612,218.5629997253418,216.36923061273038,40.62930432414535,0.9930232490540053
2020-02-11 00:00:00+00:00,219.91000366210938,215.77000427246094,215.77000427246094,212.1999969482422,3.57000732421875,217.64102251101764,216.61538148537662,220.30769543770032,216.61538148537662,3.692313952323701,15.039999961853027,3352.090087890625,27241.33984375,17420300.0,23432236.0,1.5470000505447388,218.1599998474121,216.36923061273038,43.96279978197674,0.9914031912873319
2020-02-12 00:00:00+00:00,221.1300048828125,217.2100067138672,220.00999450683594,215.2899932861328,4.720001220703125,220.51282051282053,217.23077236077725,219.07692933693912,212.5128173828125,6.564111954126616,15.180000305175781,3357.75,27583.880859375,16073500.0,29376694.0,1.590000033378601,217.49650039672852,216.36923061273038,45.315914822273065,0.9850221234698627
2020-02-13 00:00:00+00:00,220.0,224.30999755859375,225.52000427246094,220.2100067138672,5.30999755859375,222.76922763922275,217.43589743589743,221.33333646334134,215.5897404597356,5.743596003605745,13.739999771118164,3379.449951171875,27823.66015625,18671900.0,24402441.0,1.6299999952316284,217.3875,216.36923061273038,54.39429289210738,1.0069164396523667
2020-02-14 00:00:00+00:00,221.10000610351562,220.36000061035156,225.0,218.99000549316406,6.0099945068359375,220.51282051282053,222.97435271434296,223.5897435897436,220.51282051282053,3.076923076923066,14.149999618530273,3373.93994140625,27730.0,28069700.0,20547490.0,1.6169999837875366,217.1525001525879,216.36923061273038,55.7468277184115,0.9993069795120594
2020-02-18 00:00:00+00:00,218.5500030517578,219.6300048828125,221.63999938964844,218.22999572753906,3.410003662109375,219.4871794871795,219.8974296374199,223.3846185146234,218.87178861177884,4.512829902844572,13.680000305175781,3380.159912109375,27959.599609375,10690000.0,15531105.0,1.5880000591278076,216.9370002746582,216.36923061273038,64.17134315849658,1.0006507231810382
2020-02-19 00:00:00+00:00,221.52000427246094,220.52000427246094,220.85000610351562,217.50999450683594,3.3400115966796875,219.4871794871795,221.33333646334134,221.53846153846155,218.87178861177884,2.6666729266827076,14.829999923706055,3370.2900390625,27530.19921875,12987000.0,13177196.0,1.555999994277954,216.59150085449218,216.36923061273038,61.162952226644514,1.004705626942287
2020-02-20 00:00:00+00:00,222.5,222.13999938964844,223.55999755859375,220.75,2.80999755859375,221.12821138822116,220.10257036258014,222.3589774889824,219.4871794871795,2.871798001802887,14.380000114440918,3386.14990234375,27655.810546875,10798100.0,10179246.0,1.5700000524520874,216.58550109863282,216.36923061273038,61.019162547368055,1.004575571769316
2020-02-21 00:00:00+00:00,217.5399932861328,218.0399932861328,222.5,214.22000122070312,8.279998779296875,218.0512883112981,222.3589774889824,222.3589774889824,219.2820544120593,3.0769230769230944,15.5600004196167,3373.22998046875,27609.16015625,14950100.0,12728604.0,1.524999976158142,216.36900100708007,216.36923061273038,60.15456653299117,0.999948200144779
2020-02-24 00:00:00+00:00,203.5500030517578,212.58999633789062,217.60000610351562,211.55999755859375,6.040008544921875,210.46153533153046,218.46153846153845,219.4871794871795,217.43589743589743,2.0512820512820724,17.079999923706055,3337.75,27308.810546875,17681200.0,15106823.0,1.4709999561309814,216.042000579834,216.36923061273038,55.99520646943666,1.010113301715714
2020-02-25 00:00:00+00:00,208.50999450683594,206.16000366210938,207.27999877929688,202.50999450683594,4.7700042724609375,211.89744215745193,211.69230143229169,212.92308318309296,210.25641025641025,2.6666729266827076,25.030000686645508,3225.889892578125,26820.880859375,19380200.0,30852998.0,1.3769999742507935,215.66250076293946,216.36923061273038,43.054435680916356,0.9729235122570318
2020-02-26 00:00:00+00:00,206.8000030517578,205.61000061035156,209.9499969482422,204.10000610351562,5.8499908447265625,208.2051282051282,208.6153783553686,212.7179424579327,208.2051282051282,4.512814252804503,27.850000381469727,3128.2099609375,26893.23046875,18132400.0,23465654.0,1.3300000429153442,215.66950073242188,216.36923061273038,28.79938740011815,0.9875357172172058
2020-02-27 00:00:00+00:00,205.00999450683594,208.74000549316406,213.0800018310547,206.7899932861328,6.290008544921875,210.46153533153046,206.974362104367,209.6410193810096,206.15384615384616,3.487173227163453,27.559999465942383,3116.389892578125,26696.490234375,19482100.0,29014994.0,1.309999942779541,215.59500122070312,216.25641025641025,36.06795499838708,0.9918202162896201
2020-02-28 00:00:00+00:00,198.97999572753906,205.02999877929688,209.97000122070312,201.86000061035156,8.110000610351562,205.12820512820514,208.2051282051282,210.8718011318109,206.56409630408655,4.307704827724365,39.15999984741211,2978.760009765625,26778.619140625,22741200.0,23397941.0,1.2990000247955322,215.24550094604493,216.16410240760214,32.059685592219296,0.9995212440490722
2020-03-02 00:00:00+00:00,208.58999633789062,208.0,208.9199981689453,198.56100463867188,10.358993530273438,209.8461601061699,205.74359600360577,207.17948717948718,204.6153846153846,2.564102564102569,40.11000061035156,2954.219970703125,26129.9296875,31251100.0,38816951.0,1.1269999742507935,215.21650085449218,216.37948764898837,40.04202491996526,0.9912023164720487
2020-03-03 00:00:00+00:00,211.0800018310547,210.97999572753906,211.11000061035156,203.75599670410156,7.35400390625,208.4102532802484,206.35897122896634,210.25641025641025,205.74359600360577,4.512814252804475,33.41999816894531,3090.22998046875,26291.6796875,21542200.0,17004513.0,1.0880000591278076,215.4360008239746,216.28717980018033,44.68367387030737,1.0123302112388641
2020-03-04 00:00:00+00:00,209.49000549316406,207.41000366210938,211.38999938964844,202.24000549316406,9.149993896484375,207.3846122546074,211.48717635717148,211.89744215745193,207.58973732972757,4.307704827724365,36.81999969482422,3003.3701171875,26284.8203125,20813800.0,19156355.0,1.0099999904632568,215.1515007019043,215.72307723607773,39.61423511806486,1.0001224363139865
2020-03-05 00:00:00+00:00,210.0,211.9600067138672,212.6999969482422,208.85000610351562,3.8499908447265625,212.5128173828125,208.2051282051282,208.4102532802484,205.74359600360577,2.6666572766426384,31.989999771118164,3130.1201171875,26222.0703125,12474400.0,14553445.0,0.9919999837875366,214.60550079345703,215.2923075358073,36.164022276538006,0.9973986949316591
2020-03-06 00:00:00+00:00,206.6999969482422,211.4600067138672,215.14999389648438,209.13999938964844,6.0099945068359375,209.02564415564905,210.46153533153046,213.53845840845352,209.23076923076923,4.307689177684296,39.619998931884766,3023.93994140625,26767.869140625,13462900.0,19343293.0,0.9259999990463257,214.16750106811523,214.59487210787262,39.19378887879376,1.0116462387572187
2020-03-09 00:00:00+00:00,195.6199951171875,204.63999938964844,207.0,201.10000610351562,5.899993896484375,198.46153846153845,210.25641025641025,210.46153533153046,208.00000313000803,2.461532201522431,41.939998626708984,2972.3701171875,26146.669921875,21700500.0,12734463.0,0.7059999704360962,213.35450134277343,213.47179549779648,34.14427317716881,1.0311317798703217
2020-03-10 00:00:00+00:00,205.52999877929688,197.66000366210938,199.88999938964844,193.92999267578125,5.9600067138671875,204.41025954026443,198.46153846153845,203.5897435897436,198.46153846153845,5.128205128205138,54.459999084472656,2746.56005859375,25040.4609375,25502600.0,56936906.0,0.49900001287460327,212.41100158691407,212.78974405924478,28.579459942962558,0.9669769223260274
2020-03-11 00:00:00+00:00,201.64999389648438,206.38999938964844,207.4499969482422,200.8000030517578,6.649993896484375,202.05128205128204,202.05128205128204,206.15384615384616,198.5641088241186,7.589737329727569,47.29999923706055,2882.22998046875,25392.509765625,19022600.0,28569375.0,0.7480000257492065,211.94200134277344,212.010257036258,36.97701365796594,1.0214733472330317
2020-03-12 00:00:00+00:00,186.5,198.91000366210938,203.10000610351562,196.11000061035156,6.9900054931640625,193.64102877103366,205.12820512820514,205.53845527844553,201.74358661358173,3.794868664863799,53.900001525878906,2741.3798828125,25231.609375,18908200.0,17860192.0,0.8199999928474426,211.02700119018556,210.6666674491687,35.01958311118271,1.0272100129012736
2020-03-13 00:00:00+00:00,194.89999389648438,185.10000610351562,190.48699951171875,183.92999267578125,6.5570068359375,196.61538148537662,196.92307692307693,197.1282019981971,191.999996869992,5.12820512820511,75.47000122070312,2480.639892578125,24309.0703125,30247100.0,41842108.0,0.8489999771118164,209.06650161743164,209.35897514147638,30.965244780927208,0.9414319709126244
2020-03-16 00:00:00+00:00,176.14999389648438,194.0,195.99000549316406,187.80999755859375,8.180007934570312,183.8974390274439,183.3846185146234,198.97435897435898,181.53846153846155,17.43589743589743,57.83000183105469,2711.02001953125,24032.91015625,23650500.0,53292364.0,0.9509999752044678,207.74850158691407,207.52820606720752,41.85859342883085,1.0549358437288974
2020-03-17 00:00:00+00:00,181.25999450683594,178.85000610351562,188.0,174.5,13.5,187.8974327674279,189.74358974358975,189.8461601061699,182.56410256410257,7.282057542067321,82.69000244140625,2386.1298828125,23063.5703125,26628500.0,47207430.0,0.7279999852180481,205.70950164794922,205.94871873121997,35.013441170332925,0.9518491203915979
2020-03-18 00:00:00+00:00,176.0,184.80999755859375,189.38999938964844,179.69000244140625,9.699996948242188,177.43589743589743,186.66666666666666,190.66666040665064,179.4871794871795,11.179480919471132,75.91000366210938,2529.18994140625,23263.73046875,19276500.0,36872240.0,0.996999979019165,203.92400131225585,203.84615462865585,37.01008809878673,1.041559234795543
2020-03-19 00:00:00+00:00,179.25999450683594,180.0,182.41000366210938,170.0,12.410003662109375,178.46153846153845,182.3589774889824,186.46154159154648,177.23077236077725,9.230769230769226,76.44999694824219,2398.10009765625,22291.8203125,22054200.0,58603973.0,1.2660000324249268,201.81700134277344,201.71282098232172,36.573324069902675,1.0086206896551724
2020-03-20 00:00:00+00:00,187.74000549316406,180.8800048828125,187.25,177.38999938964844,9.860000610351562,187.6923076923077,180.61539087540064,181.02564102564102,171.89744215745193,9.128198868189088,72.0,2409.389892578125,21709.130859375,20905700.0,34599488.0,1.11899995803833,199.95900192260743,200.1948719513722,35.11852191978147,0.9637049440477714
2020-03-23 00:00:00+00:00,175.27000427246094,181.3000030517578,188.3000030517578,180.0,8.300003051757812,174.35897435897436,181.53846153846155,187.6923076923077,181.53846153846155,6.15384615384616,66.04000091552734,2304.919921875,22805.0703125,21006100.0,27899247.0,0.9380000233650208,198.39450225830078,198.38974390274439,33.242996995450966,1.0398088410321404
2020-03-24 00:00:00+00:00,183.08999633789062,176.33999633789062,178.5,169.9499969482422,8.550003051757812,178.97435897435898,176.92307692307693,181.4358911758814,174.35897435897436,7.076916816907044,61.59000015258789,2237.39990234375,21696.130859375,22554700.0,37535058.0,0.7639999985694885,196.90350189208985,196.74358974358975,32.72928646529019,0.985280781830621
2020-03-25 00:00:00+00:00,185.82000732421875,185.75,188.8000030517578,181.17999267578125,7.6200103759765625,184.3076891776843,178.15384302383814,179.4871794871795,174.56409943409454,4.923080053084959,61.66999816894531,2447.330078125,22663.490234375,20801500.0,26729551.0,0.8159999847412109,195.91050186157227,195.54871779221756,36.177612273469876,1.0078255596863634
2020-03-26 00:00:00+00:00,188.63999938964844,188.55999755859375,195.19000244140625,184.51499938964844,10.675003051757812,185.53845527844553,185.64102564102564,186.35897122896634,182.3589774889824,3.9999937399839496,63.95000076293945,2475.56005859375,23527.189453125,19605200.0,28012053.0,0.8579999804496765,194.90150146484376,194.30256378956332,38.21045412660619,1.0162852615950353
2020-03-27 00:00:00+00:00,189.97000122070312,195.32000732421875,196.32000732421875,187.60000610351562,8.720001220703125,188.6153783553686,185.64102564102564,187.07691681690704,182.8717980018029,4.205118815104157,61.0,2630.070068359375,23352.33984375,15416800.0,17816738.0,0.8109999895095825,194.41600189208984,193.47692245092145,45.198849286495054,1.0355465658596408
2020-03-30 00:00:00+00:00,187.47999572753906,188.58999633789062,192.74000549316406,188.0,4.7400054931640625,184.92308005308493,190.76923076923077,190.76923076923077,187.58973732972757,3.1794934395032044,65.54000091552734,2541.469970703125,23484.279296875,13376400.0,23922455.0,0.7490000128746033,193.44550170898438,192.23076844826724,45.31556267278636,1.0198294138500887
2020-03-31 00:00:00+00:00,192.0,191.27000427246094,191.47999572753906,187.00999450683594,4.470001220703125,188.1025578425481,184.82050969050482,186.7692370292468,182.05128205128204,4.717954977964752,57.08000183105469,2626.64990234375,23175.109375,12254400.0,18129547.0,0.6700000166893005,192.46000213623046,191.21538367638223,41.67034294276038,1.0168389333257455
2020-04-01 00:00:00+00:00,189.5,194.47999572753906,196.7899932861328,190.60000610351562,6.1899871826171875,188.71794871794873,189.94871481870993,190.46153533153046,187.3846122546074,3.076923076923066,53.540000915527344,2584.590087890625,23603.48046875,19084800.0,13598127.0,0.6980000138282776,191.81350173950196,190.28205049954929,47.43900586587404,1.030532586056253
