PC1,PC2,PC3,PC4,PC5,US_Open,HK_Close
4.005935462973816,-1.1440269552248994,-1.5449304431287807,-0.5588670826982199,-0.5333608304157584,230.0500030517578,229.33333959334936
4.052077934744544,-0.9985150106432376,-1.1308221820766904,-0.42472485781398517,-0.07689477707223706,226.6499938964844,226.46154159154648
3.7379268127002896,-1.6687052052867029,-1.0135205078715146,-0.5427913640066816,-0.043742452917777445,226.3000030517578,225.025634765625
3.64925212434106,-1.8042802108646665,-0.7032940947603458,-0.7610977725550065,0.36301201430975044,225.8999938964844,226.051275791266
3.709071393577974,-2.1852303824330557,-1.0424833755653993,0.44321377303250065,-0.7575763169712917,222.4499969482422,221.3333364633413
3.549302832695499,-1.4429813515958345,-0.9929413931909006,-0.6936220119944272,0.3616869586581022,224.69000244140625,223.999993739984
3.9363950162784604,-1.2001794645859774,-1.1582373982118672,0.20546166732492357,-0.321087151812872,217.92999267578125,218.87178861177884
3.5792597631833902,-1.1072596810928133,-0.5491026708026792,-0.13056285356536224,0.6980437552121416,218.4900054931641,220.1025703625801
3.9310512716758343,-0.2773460389099893,-0.14252140421551435,0.061460142230578704,0.577169809459845,201.22000122070312,220.1025703625801
3.8507220006074725,0.18955223438576696,0.3571857181634502,0.3003471009026646,0.7303834087985999,209.7400054931641,220.1025703625801
3.4678438841964514,-1.2265692095861214,0.18415309194515606,-0.32451408040277274,0.9207846671804993,212.55999755859372,212.7179424579327
3.408329735976872,-1.162006004050262,-0.08877884109894409,0.9389222284192242,-0.18984626272094327,207.8800048828125,206.974362104367
3.483289391162178,-0.393853867182315,-0.15276943448004024,0.9273843370645052,0.4291198910365621,206.5,205.53845527844555
3.2412461526374607,-0.5927734459119688,0.513905870592307,-0.2823477192498919,1.2935880548403698,208.6699981689453,210.25641025641025
3.5686796534522927,-0.08424872084647689,0.45708940368745016,-0.5021639873678995,1.461522350751466,221.3500061035156,218.66666353665863
3.7662256417542985,-0.4338715653850127,-0.5328091594250892,0.3886733744260338,0.31230198867171527,226.5200042724609,221.1282113882212
3.9675021314004804,-0.10458804379051234,-0.13971791103947703,-0.26558962533905073,0.6976864467943035,223.1300048828125,222.97435271434296
3.72314032967592,-1.1625325790387402,-0.3696377060995901,-0.018394908839975927,0.5143933184961063,217.4600067138672,220.9230706630609
3.3606529270348826,-1.6887038484675885,0.17786668224520177,-0.1741151840331724,0.8692433153882996,213.5,218.0512883112981
3.3950131965000954,-1.0371871366308967,-0.1842173881109332,-0.20708054983573895,0.8477721373472541,219.91000366210935,217.64102251101764
3.670012376705681,-0.34325128677457156,-0.4487810339266165,-0.3835827189532991,1.0066677246087734,221.1300048828125,220.51282051282053
3.8125774175988103,-0.5865728260589561,-0.8281705693852904,0.2157311461713748,0.14482246119397063,220.0,222.76922763922275
3.714483867794315,-0.48479511837722283,-0.6491994754983601,-0.04976490463285671,0.24469241481704115,221.1000061035156,220.51282051282053
3.6511908820276964,-1.531391742138207,-0.8863453881655398,-0.48471256105708044,-0.06096011249260633,218.5500030517578,219.4871794871795
3.524949317198729,-1.742868568220395,-0.5685574287103451,-0.30200406290938153,-0.1578702610892334,221.5200042724609,219.4871794871795
3.548474497353492,-1.9567508376742289,-0.5937128982675585,-0.3269575538735322,-0.10689355900600749,222.5,221.1282113882212
3.898287037069034,-0.7952737241987043,-0.3647130364209392,-0.29243047803278605,-0.15457264534972343,217.5399932861328,218.0512883112981
3.564082807316177,-1.1129778927961078,-0.14783976576786273,0.11641348749930773,-0.30918250539532527,203.5500030517578,210.46153533153048
3.3031652260679802,-0.28184931019308684,0.7653372694015701,-1.038137861921979,0.8240742828348995,208.50999450683597,211.89744215745196
3.5684794881746864,0.054874379193529235,1.4031882576974597,-0.09541632852322378,0.8187254387537755,206.8000030517578,208.2051282051282
3.5399571529434186,0.047352570425605235,1.1722252587651891,-0.15115137112900054,0.3993695601416418,205.00999450683597,210.46153533153048
3.8771408320810514,0.898325540524925,2.2111174321412306,0.13362002257878983,-0.2079341242596897,198.97999572753903,205.12820512820517
3.851871590176454,1.65988170263825,2.0474279358309873,-0.31714248574202714,-0.426508472513183,208.58999633789065,209.8461601061699
3.854877353566954,0.34783498813019936,1.3883642648462111,0.32386224783300804,-0.7262724613669254,211.0800018310547,208.4102532802484
4.023196919451431,0.8085624790227418,1.9236820745578396,-0.02797242514703944,-0.4536474277827985,209.4900054931641,207.3846122546074
3.495070220602062,-0.8481427638581617,1.712703609517328,-0.20921299734856086,0.07181348602083043,210.0,212.5128173828125
3.9658002104889376,0.02107684776847466,2.0441927983690675,0.19906229756401755,-0.7793542710187459,206.6999969482422,209.02564415564905
3.7560466393864402,-0.012358605887861519,2.5264235965360293,1.0552533290687316,-1.2555620650028256,195.6199951171875,198.46153846153845
3.6535185125513046,2.2153048521984577,3.255556472589557,-1.3020575277903368,0.07909378785196741,205.52999877929688,204.41025954026443
4.025114325573936,1.3091613212303694,2.426720171755073,0.619042109933161,-1.310893801740915,201.6499938964844,202.05128205128204
3.8672974954698764,0.815101352094904,3.44831054674399,0.6346633284545127,-1.843078897634588,186.5,193.6410287710337
3.7114440542301703,3.2512329610891335,5.092592031389769,-2.6790228793705384,-0.33983157114856655,194.8999938964844,196.61538148537664
4.327737801949725,3.9090468481450373,2.1380470357812067,1.8530342428086586,-2.7601992840151306,176.14999389648438,183.8974390274439
4.174053160311394,4.791204419067725,5.629265216194639,-2.3855941029953263,-1.367576679941776,181.25999450683597,187.8974327674279
4.1266217121192525,3.4861498140907092,4.508400687770397,0.9363640740244634,-3.3284648611049286,176.0,177.43589743589743
3.8409277610410224,4.3102065563841885,4.719154951255047,-0.27521141964593543,-2.689442517947391,179.25999450683594,178.46153846153845
3.654121110893889,3.6569522283732456,4.798617323381829,-1.9244775143439183,-1.1804094437968102,187.7400054931641,187.6923076923077
3.545493112080854,2.1469211367613545,4.484980166123929,0.9025116879954554,-2.9246250039447914,175.27000427246094,174.35897435897436
3.2649635247375013,2.8142319284085713,4.275371627398147,-1.0082331671991027,-1.3179293053832135,183.08999633789065,178.97435897435898
3.2792023802680346,1.8752645561625092,4.202935507736799,-0.3159925010566153,-1.9626127288395585,185.82000732421875,184.3076891776843
3.6541606531724726,2.133168361242719,4.363325741980195,-0.04127676510938028,-2.439245177473404,188.63999938964844,185.53845527844555
3.592898025042738,1.25969796162521,3.8779726240830437,0.451361117710058,-2.990014547059596,189.97000122070312,188.6153783553686
3.296058829093425,0.7800369367766635,4.203002088471254,-0.3850092152188254,-2.7087625581798482,187.47999572753903,184.92308005308493
3.194481652959282,0.5866891678576948,3.6506205413255475,-0.21443977732035596,-2.0798667963098003,192.0,188.1025578425481
3.344373982553085,0.5733407677161446,3.3209926069513136,0.2586266799018691,-2.561242647268293,189.5,188.71794871794876
3.5782877463762843,1.9110852923372543,3.391508293325003,-1.5839201227335433,-1.6348697690382703,186.0800018310547,190.7692307692308
3.245240369890764,0.5543656940647185,3.2655055932435277,-0.7768222039205781,-1.6917777031356829,190.1199951171875,188.4102532802484
3.0420503744692504,0.017216420664857117,2.9936448642095224,-2.4570663621340425,-1.0457454196254552,194.7400054931641,193.43590369591345
3.215723941689204,0.19829644358651483,2.2283896265927003,-1.136760468226418,-1.7455520817722425,200.0500030517578,196.4102564102564
3.3050776825463415,-0.019630121610008978,2.1833950645628892,-0.7717061662646139,-2.446258567109957,198.33999633789065,194.974365234375
3.1791488163315478,-0.20415019577891258,2.2107914003602853,-1.3333112967560672,-1.724619721483578,198.6499938964844,196.61538148537664
3.2968365591798903,0.2156694581462174,2.087641019712999,-1.1874683191003974,-1.6740763337282034,197.3999938964844,196.61538148537664
3.2140811947325414,-0.08324669560176005,1.751436866819961,-1.8289102532822012,-1.5998815024850128,204.9499969482422,202.05128205128204
3.323546467347557,-0.21067221660740595,1.2226940638975263,-0.8521951384629193,-1.836358466461215,204.7700042724609,202.97435271434296
3.7665946148501126,0.4047548250055754,1.6169240294598055,-1.1940257765116944,-1.9472282883572465,210.52999877929688,208.00000313000805
3.4975522634514733,-0.1884602663084808,1.5350802875969836,-1.2843001787321537,-1.6862504365489723,214.97999572753903,212.92308318309296
3.8317562018628726,0.5625747160872959,0.9243549561421924,-1.4942653322785233,-1.583424556536443,209.8699951171875,211.0769262069311
3.9057571356775385,0.5969557337395497,1.4943743134948047,-0.8052196442138035,-2.4020943054640047,209.8999938964844,209.43589430588943
4.071866560583175,1.1317124490702546,1.9258330980819356,-1.678894124070034,-1.3675919115140003,212.0,210.8718011318109
3.6923824082891024,-0.08771981722050343,1.2601222876216185,-1.4210125264155329,-2.0130459943087096,210.2400054931641,209.6410193810096
3.7026691013343975,0.3394086814207055,1.7037822703925813,-0.730831677504841,-2.1260669532416996,205.88999938964844,203.0769230769231
3.2858278164777897,-0.29657196381764994,1.161797689531482,-1.456596329222943,-1.3917247076997366,207.5500030517578,205.74359600360577
3.475770566163804,-0.04091940029621541,1.2844794895221476,-0.8636292118024812,-1.078995642941804,204.80999755859372,204.1025641025641
3.344247029789897,-0.06172710867161478,1.4992263797198613,-0.829758086480079,-0.8595610057435958,202.92999267578125,202.05128205128204
3.2674674086664353,-0.2756933665492814,0.9743120514244201,-1.015764243233352,-0.9858969611291152,206.25,202.05128205128204
3.472735183661,0.3155165987028687,1.4484020352876517,-0.8230691373134978,-0.9974170208868992,195.75,202.05128205128204
3.091277221735039,-0.20598905899818415,2.128474141614774,-0.5062393621387425,-0.7836463665724703,194.75999450683597,194.56409943409452
2.8682844894793162,0.3993571242204086,2.2235099235284146,-0.5657865270317782,-0.17152505548312633,196.3800048828125,193.33333333333331
2.8300398608393253,0.11459358464541562,1.9587069375970416,-0.8318784189358864,0.14740763654323893,197.6699981689453,198.5641088241186
3.1590508269527726,0.3736149699179476,1.9095017030271288,-0.004123161173916702,-0.02277739055900764,198.0,195.3846153846154
2.7733172351511715,-0.6837975840653263,1.9997013004353328,-0.5693055228279187,0.04333484035874516,199.8000030517578,198.35896809895837
3.031705548348382,-0.06905549791215222,1.4591020377897357,-0.5262036375571155,0.27429676220352067,202.77999877929688,203.7948686648638
3.173466446187591,-0.5109634741329575,1.1100632987067154,-0.2969345104668164,-0.49784821629905845,206.9499969482422,204.8205096905048
3.4508953260280175,0.15719178229795822,2.0277036640207364,-0.39594368703939137,-0.3974900687000081,203.6199951171875,201.3333364633413
3.3272076773388948,0.49994218945528485,1.8491885020967174,-0.3182915283250693,-0.6954663637052162,195.5,199.4871794871795
3.2674769495531226,0.15913554647883832,1.806256215099437,-0.519505998019054,-0.6984279907573261,200.6999969482422,201.94871168870196
3.165556384919738,-0.23302119544250768,1.5492187021231056,-1.3773890525183918,-0.1628707802275031,212.5,208.2051282051282
3.538981976526098,0.4110097272042946,0.4580613397107588,-0.6730391044934365,-0.9744429746137463,216.72999572753903,215.1794903094952
3.7551956545617786,0.7357121775261131,0.356558112026456,-0.4982127930977893,-1.013641257785128,220.0,216.4102564102564
3.969213494054851,1.1533163565408742,0.4454427490140588,0.47633560376917716,-1.7600934350187551,211.2899932861328,211.48717635717148
3.593479201389642,0.0634485045139552,0.23044841370488783,0.7661728085724346,-2.376401277487478,203.22999572753903,203.28204815204327
3.389801565901093,2.837425402688222,0.006237426388467177,-1.2009346103928888,0.29145138322861475,205.94000244140625,206.15384615384616
3.196033956590042,0.3736730478903865,0.7497985405587004,-0.5819594127392481,-0.6691539849608352,202.9900054931641,202.3589774889824
3.1393936734111296,0.24241477883322213,0.6657882764913864,0.03699072794852253,-1.1123980316101947,199.0,198.46153846153845
3.071914096650029,0.15040787318956184,0.7901843322335359,-0.4283812989035749,-0.6634642057882563,200.0,199.2820544120593
3.6312227880161667,1.8746748948807705,0.7510877991238488,-0.16841294201509746,-0.6473913751905592,205.8999938964844,208.00000313000805
3.2132726829856235,-0.5112299059873322,0.8267362512064014,-0.22779488514087357,-0.669906160732439,207.2100067138672,205.12820512820517
3.528296523112927,0.020479246305110242,0.6037469889531514,-0.7566771743676372,-0.8673296029681864,215.6000061035156,214.974365234375
3.5247739283508377,-0.24031520552731991,0.02410985058749714,-0.39903387518058214,-1.1970765929574632,217.27999877929688,216.4102564102564
3.703611873058267,-0.4583731568378853,0.08423882617261401,-0.6965068996542354,-0.8167347132268227,220.0,217.64102251101764
3.5018704647239893,-1.2011038309696238,0.010426473323907323,-0.5317093945147982,-0.8527121222610917,219.6000061035156,217.84614758613785
3.71438656084645,-0.7466642125124214,0.5505947030153209,-0.2714950036249489,-0.5665387528569338,216.30999755859372,217.84614758613785
3.676026854156894,-0.7111147234258406,0.6804937286025012,-0.5783540429797313,-0.43294246523609964,222.0,221.1282113882212
3.8138440251324983,-1.0107199384448997,0.557172901319123,0.2599546507673699,-1.240610779517446,218.0,218.46153846153845
4.367033845907301,1.2817607911575162,1.3056595197006169,-0.9016835253904739,-0.7224948058413073,218.5,217.43589743589743
4.10799463384928,0.12493741652246937,0.5907840570540688,-0.1218658140987936,-2.2086120049947517,214.1100006103516,212.1025672325721
3.9533411280397313,0.5750783481507153,0.46803951054810605,-1.208009778996738,-1.0976908125136877,221.0,218.66666353665863
3.9184444857338296,-0.36316544120312183,0.6038456402071212,-1.2724940770687119,-1.3766336104305572,224.3999938964844,223.3846185146234
3.903977770028548,-0.8026925305251545,0.3304943145990453,-1.1992929403136403,-1.6278617592780793,223.7400054931641,223.3846185146234
3.9358282564327056,-0.932809230082205,0.6412850731616291,-1.363894007233368,-1.1910716901382081,226.3800048828125,224.6153846153846
4.125532573626926,0.12892366865680943,0.756051018366582,-0.5422841255040053,-1.6023904257854156,220.9199981689453,218.46153846153845
3.736922286986933,-0.6075955401641059,0.7383592796618446,-1.5287721352242223,-0.35919719373781434,225.1199951171875,225.64102564102564
4.352525869341599,0.7500099590701601,0.06339370331606743,-0.3667322901481652,-1.0854398114777304,228.3000030517578,227.07691681690704
4.483651828302535,0.7450692369477933,0.4771118507167881,-0.3897734951727391,-1.1740289917835005,224.58999633789065,227.07691681690704
3.9704778870684296,-0.5344440425348796,0.9026227840383202,-0.2436787645627912,-0.8901919036089883,222.2100067138672,220.1025703625801
4.1022392044028955,0.4920036926069801,1.5166027057454485,-0.13882016453830523,-0.8221627049949337,215.02999877929688,214.76922450921475
3.6639131366710513,-0.4093002826655991,1.314912196068128,-0.342806503324065,-0.3919178084101722,215.7400054931641,214.974365234375
3.5493436413425052,-0.6018753428175582,1.2349311161529875,-0.24540888989385348,-0.17152908264200997,215.80999755859372,214.974365234375
3.525741989267257,-0.8972198105978588,0.8483397265102058,-1.2093162254486056,0.11193799434239611,221.8500061035156,219.8974296374199
4.030170746441272,0.0316091155417934,0.4693899485059635,-1.7274404008795676,0.32740150360584463,233.30999755859372,231.1794809194712
4.537266699681292,0.8835051756556439,-0.31022718816513023,-0.3504039519750443,-1.1511020075546423,241.00999450683597,238.35896809895837
4.674659938887726,0.6282865633408945,-0.06417351427102315,-1.7411654958830785,0.10011284695773104,244.8600006103516,243.8974390274439
5.687340973665069,2.882696951693895,-0.35230812789855065,-1.794974665155588,-0.044721075185679006,265.54998779296875,268.3076985677083
6.133702309169495,3.2364665163096538,-1.213659179934528,-0.4329936935226183,-1.0155671209318982,260.2099914550781,261.9487116887019
5.54362398319098,0.8208861039563276,-1.0337904217803644,-0.8517308459293667,-1.052151131744371,261.45001220703125,260.9230706630609
6.053612672250881,1.7702703744021373,0.1086952453959132,0.2591498570260266,-1.8143496375321273,246.57000732421875,246.56409630408652
5.208379066556524,1.3249878724041741,-0.28892506154040226,-0.6066724520034079,-0.6308865215328544,251.47999572753903,249.6410193810096
5.070681962028973,-0.5122009658241466,-0.1599493030268716,0.8505804481801366,-1.8675863591552708,241.7700042724609,239.1794840494792
5.034727729334739,0.8526158830153929,-0.49054852608879246,-0.8412582327571277,-0.22133517563368277,246.5500030517578,244.92308005308493
4.801417420406592,-0.31645142015641836,-0.5080213250139892,-0.5703850438130269,-0.8720244895586965,256.45001220703125,245.74359600360577
5.068396960464296,-0.09212358682989069,-0.4441719675799092,-2.055312870672033,0.06231154251323529,261.2099914550781,263.5897435897436
5.25909649807435,0.0407884762137831,-1.013725746416306,-0.3243973596864907,-1.2365616012016392,255.75999450683597,254.3589743589744
5.224254772626671,0.4192469446255949,-0.7354701480080986,-0.7926611620566381,-0.559996757052666,252.1000061035156,252.92308318309296
5.305559544572875,0.6266356698095701,-0.42373883352764974,0.5474785330413238,-1.4815756213037483,244.9600067138672,245.12820512820517
5.131979606539228,0.30000178212043055,-0.05406782858741359,0.28659348781227495,-0.7902741039545221,247.1100006103516,245.12820512820517
5.228010053495391,0.4374976217482433,-0.2607311828362955,-0.34322133060115406,-0.38242716905755175,251.1499938964844,250.8718011318109
4.628943831885416,-1.4940953880225796,0.7902909238000296,-0.23931962332845322,0.19842832108336464,250.33999633789065,249.23076923076923
4.862738241437082,-1.4413376242743632,0.7223122401200159,0.1116826873043778,0.15372253944943332,251.6999969482422,251.0769262069311
5.115542921750725,-0.8712624183399283,0.42208061700578897,-0.019050120752372574,0.25254177444336595,254.1999969482422,252.30769230769232
5.150284042389525,-0.7888052596826627,0.4415891703403681,-0.3540043132883249,0.054759167444411415,254.0200042724609,251.89744215745196
5.189724273280643,-0.8561674946394779,0.1373971384122862,-0.8856114120837403,-0.20494802772716117,260.0799865722656,260.3076954377003
5.246296458671623,-1.0978008299556585,-0.324261451596151,-0.6727941984602616,-0.35450704996458804,263.739990234375,262.3589774889824
5.366806238485218,-1.3470816659496136,-0.6204864863741586,-0.7751338238163394,-0.8905285370381922,263.4200134277344,263.5897435897436
5.570920001414425,-1.1915038068268184,-0.625433440067118,0.6490142655354417,-1.7720566394472148,257.4100036621094,255.5897404597356
6.095156757512865,2.252441564461412,-0.8742281460973893,0.9890946525473691,0.031465889139458865,249.33999633789065,248.6153783553686
4.898866001144782,-0.616457865350399,0.34336074710336645,-0.19878714429066616,0.6742436974925456,251.2899932861328,250.25641025641025
5.030580911948978,-0.8247099435121061,0.33652233169410317,-0.30416267799925933,0.31302321527587434,249.25,249.6410193810096
5.347689215889296,-0.3809329961250581,-0.0927716971264041,-0.08113605900550845,-0.06516814749911026,256.3900146484375,254.56409943409452
5.102924049099423,-1.3493117578783256,-0.07316094724150692,-0.296590682047191,-0.06408894074603291,255.4900054931641,253.12820825821316
5.048724087485046,-1.5565349175910663,-0.03166445207174006,0.37400207879288755,-0.49721918494848755,253.0,249.02564415564905
5.2969209923794836,-0.5765102511396025,-0.2525237682554565,-0.5619357039338672,-0.011888026684862179,258.7099914550781,258.46153846153845
5.262189303658179,-0.72658361528726,-0.32612630063244125,-0.7221616548060504,0.23041220020042485,260.8900146484375,261.9487116887019
5.259164859119673,-1.0449356585478753,-0.26433789211998654,-0.5502473492270896,0.01470616724181478,256.8900146484375,261.53846153846155
5.244072853813244,-0.3916291470825944,-0.36787229954060263,-0.44702604236552096,0.10005955255675099,259.0299987792969,259.2820544120593
5.826698368986357,1.082753925475782,-0.6183479977042706,-0.7608125985405957,0.45593248240134987,273.239990234375,271.17948091947113
5.755985763675594,0.15084288555370598,-1.0349546228735793,-0.3187709964779679,-0.11206935286070806,278.0599975585937,276.10257662259613
6.677218790677786,1.4671411601270046,-0.993316623892038,-0.34265338907917703,-0.27369563938288466,289.260009765625,287.5897373297276
6.305724738013973,-0.39579304947411104,-0.8589263201581995,-0.031171211663128133,-0.9391976421155793,290.1700134277344,287.7948780548878
6.435575368371188,-0.1821054064688798,-1.009395969389971,-0.7543423323285922,-0.7998327533319854,285.0899963378906,284.1025641025641
6.178669389967707,-1.0255507419412528,-1.2255003292879316,-1.2210650187110648,-0.8591641035382156,288.6199951171875,290.05126953125
6.413865979493337,-0.4385799625552205,-1.0726651513749363,-1.3592085920248254,-0.6361942364616663,289.20001220703125,290.05126953125
6.837417438381571,0.08401150780103302,-1.1071730813683196,-0.968777046077527,-0.9598482615926961,299.0,298.6666791866988
6.780014761107144,-0.5003447818100419,-0.9510015997853066,-0.36509291280766615,-1.494465970869519,289.0,291.48719200721155
6.94576998881139,0.8449160898624617,0.017516560195590263,-0.34492436201615856,-1.1421789533889752,279.6000061035156,281.02564102564105
7.006689003074972,2.0853307518597686,-0.4100592273035631,0.40089254234053084,-1.367339932055658,270.2300109863281,276.51282677283655
6.345090938623169,0.5618089305928896,0.0004132294103180066,-0.2835451294225643,-0.35210132207147304,274.45001220703125,269.94873046875
5.84815950643693,-0.7607902859856678,-0.04609142213227154,0.05288030979350392,-0.6609667327916926,274.8999938964844,269.33333959334936
6.216986226964153,0.2731349212714293,0.3555593664867997,-1.0237557711932042,0.09103358184899192,272.6300048828125,272.8205128205128
6.0028327512705175,-0.45545262065269587,0.13479419959205777,-0.7694807045534151,0.21378439101412178,275.3599853515625,275.07693559695514
5.847265782192631,-1.2631779387644921,0.24501198171161534,-0.2838522280404642,0.1302356052957664,278.0,274.2564039963942
5.804911656183589,-1.3946611711399988,0.37199428482917957,-0.44024381012740077,0.4631299249694901,281.0299987792969,280.0
5.990161626812905,-1.1748265405794325,0.45549199002482427,0.476078566389252,0.04653810223577027,273.1099853515625,274.66665414663464
5.9090915574306395,-1.0813360719860146,0.28335951356046785,-0.2207689624391351,0.4130226805251426,275.9800109863281,276.51282677283655
6.008373404976177,-0.656240987289132,0.514414867714475,0.6885218743782383,0.1142389691800547,269.1000061035156,268.7179487179488
6.137454499413653,-0.333944284246185,0.6227252550386971,0.3822236188824732,0.029835577076133858,276.0199890136719,271.58973106971155
5.913439580006451,-0.867286195534577,0.9707453971024476,0.5104103593862852,0.5441747778003753,275.3999938964844,273.84615384615387
5.939384688221818,-0.9613883671348791,1.0967555724296107,0.9645869148771903,0.038990678162577466,267.92999267578125,267.6923076923077
5.646994402107121,-1.2731174657199387,0.8751855443777729,0.721372459896195,-0.12659057757405648,267.57000732421875,264.61538461538464
6.116446872962608,0.0677487750336279,0.40926076779973364,0.34473050099288566,0.3317602542904803,275.5299987792969,270.15383989383014
5.744170840959416,-1.5547196947121722,0.15323516434204956,-0.05695764962934275,-0.6849420964504412,275.42999267578125,272.2051219451122
5.847234163467043,-1.1470938478795414,0.18136696602171942,-1.2475398442805865,0.3485520171385187,284.010009765625,282.6666729266827
6.526073986278854,0.5662560275277709,-0.49698932272524515,-1.483155249739483,-0.5647467283172274,295.260009765625,282.6666729266827
6.23879178553662,-0.37590191149958363,-0.27371774867778936,-1.4593475665555398,-0.1978575577738058,286.6199951171875,282.6666729266827
6.283296713388935,-0.24015663482327756,-0.5411411490325188,-0.7735683478953946,-0.43223020344876084,289.0599975585937,289.2307692307692
6.362467748772491,-0.3577768110300842,-0.42510550553102916,-0.34401143750858054,-0.45718611661008823,287.4100036621094,287.1794871794872
6.654396050809565,-0.11812115672272855,0.08744603690332589,-0.993437756707941,-0.48250090760455394,297.989990234375,295.58975610977564
6.708689161752554,-0.2553291831942359,-0.6400895756435082,-0.7877385126423117,-0.6683087109201947,298.1099853515625,297.02564728565704
6.7168185473318305,-0.9137538584987124,-0.86457341578741,-0.07461626096747512,-1.5905625966654506,298.54998779296875,293.5384740584936
6.843222217643065,-0.4481488197664149,-1.292488144929603,-0.8051014057255202,-0.6710259151311777,303.95001220703125,299.4871794871795
7.153880765167546,0.19873494240956605,-1.3320983667314488,-0.7211008149046009,-0.820672169227232,306.3599853515625,299.4871794871795
6.979357965387019,-0.9592398136812922,-1.0653936436213252,-0.6606963775897761,-1.3700366101823294,309.0,305.2307754907853
6.969420572808469,-0.6845291656438606,-0.8623465591070807,0.27417977098344276,-1.7742839351363784,293.79998779296875,292.10255158253204
6.845668945055432,-0.3607125489578549,-0.8353477919322622,-1.0797222999104037,-0.6076531562349263,303.989990234375,301.53846153846155
6.964035822049621,-0.7801407746244645,-0.7514838965987686,-0.5853687733820606,-1.0703627923855847,309.8900146484375,304.82052534054486
7.246396864471436,-0.23126156994680308,-0.33934319458023904,-0.989894189782514,-0.8043463660370755,307.6000061035156,307.07691681690704
6.897481279304221,-1.356853848001423,-0.31075797693272994,-0.5551879729107724,-0.7182062959880937,311.75,307.897448417468
6.939578623412566,-1.3466915143737601,-0.2558100833275994,-0.7993683284737462,-0.7232975376446974,311.4599914550781,307.6923076923077
7.130191561098356,-0.9949751950946327,-0.36411671455709543,-0.6891684965331876,-0.7374227366574272,307.2699890136719,305.64102564102564
7.0468367936776035,-1.3068832526252834,-0.4995798247124368,-0.7951186351877494,-0.7526193551389923,309.9200134277344,305.64102564102564
7.473633844567089,-0.23278235281411017,0.326265878972081,-0.7182577584704354,-0.8098900633448413,307.75,307.6923076923077
